time;value
2021-01-01T01:00:00.643000Z;OFF
2021-01-01T02:00:00.652000Z;OFF
2021-01-01T03:00:18.305000Z;OFF
2021-01-01T04:00:00.314000Z;OFF
2021-01-01T05:00:00.322000Z;OFF
2021-01-01T06:00:00.331000Z;OFF
2021-01-01T07:00:01.590000Z;OFF
2021-01-01T08:00:00.597000Z;OFF
2021-01-01T09:00:00.602000Z;OFF
2021-01-01T10:00:01.057000Z;OFF
2021-01-01T11:00:00.065000Z;OFF
2021-01-01T12:00:00.073000Z;OFF
2021-01-01T13:00:00.085000Z;OFF
2021-01-01T14:00:00.093000Z;OFF
2021-01-01T15:00:00.102000Z;OFF
2021-01-01T16:00:00.111000Z;OFF
2021-01-01T17:00:00.122000Z;OFF
2021-01-01T18:00:02.942000Z;OFF
2021-01-01T19:00:02.026000Z;OFF
2021-01-01T20:00:00.030000Z;OFF
2021-01-01T21:00:00.035000Z;OFF
2021-01-01T22:00:00.043000Z;OFF
2021-01-01T23:00:00.048000Z;OFF
2021-01-02T00:00:00.057000Z;OFF
2021-01-02T01:00:00.066000Z;OFF
2021-01-02T02:00:00.079000Z;OFF
2021-01-02T03:00:00.088000Z;OFF
2021-01-02T04:00:00.098000Z;OFF
2021-01-02T05:00:00.107000Z;OFF
2021-01-02T06:00:00.115000Z;OFF
2021-01-02T07:00:01.263000Z;OFF
2021-01-02T08:00:00.270000Z;OFF
2021-01-02T09:00:00.277000Z;OFF
2021-01-02T10:00:00.282000Z;OFF
2021-01-02T11:00:00.982000Z;OFF
2021-01-02T11:12:38.078000Z;ON
2021-01-02T12:00:01.533000Z;ON
2021-01-02T13:00:03.922000Z;ON
2021-01-02T14:00:02.404000Z;ON
2021-01-02T15:00:05.424000Z;ON
2021-01-02T16:00:01.718000Z;ON
2021-01-02T17:00:00.725000Z;ON
2021-01-02T18:00:00.734000Z;ON
2021-01-02T18:17:30.354000Z;OFF
2021-01-02T19:00:02.086000Z;OFF
2021-01-02T20:00:00.090000Z;OFF
2021-01-02T21:00:00.100000Z;OFF
2021-01-02T22:00:00.108000Z;OFF
2021-01-02T23:00:00.116000Z;OFF
2021-01-03T00:00:00.125000Z;OFF
2021-01-03T01:00:01.304000Z;OFF
2021-01-03T02:00:00.311000Z;OFF
2021-01-03T03:00:01.169000Z;OFF
2021-01-03T04:00:00.177000Z;OFF
2021-01-03T05:00:00.185000Z;OFF
2021-01-03T06:00:00.191000Z;OFF
2021-01-03T07:00:00.199000Z;OFF
2021-01-03T08:00:00.205000Z;OFF
2021-01-03T09:00:00.213000Z;OFF
2021-01-03T10:00:00.221000Z;OFF
2021-01-03T11:00:00.228000Z;OFF
2021-01-03T12:00:04.051000Z;OFF
2021-01-03T13:00:00.061000Z;OFF
2021-01-03T14:00:00.070000Z;OFF
2021-01-03T15:00:00.079000Z;OFF
2021-01-03T16:00:04.522000Z;OFF
2021-01-03T17:00:00.530000Z;OFF
2021-01-03T18:00:00.539000Z;OFF
2021-01-03T19:00:08.607000Z;OFF
2021-01-03T20:00:02.355000Z;OFF
2021-01-03T21:00:00.359000Z;OFF
2021-01-03T22:00:03.344000Z;OFF
2021-01-03T22:07:15.624000Z;ON
2021-01-03T22:07:20.656000Z;OFF
2021-01-03T23:00:00.353000Z;OFF
